States,Years,Quarter,District,RegisteredUsers,AppOpens,lat,lon
tamil-nadu,2020,4,thiruvarur district,118770,1624657,10.9094334,78.3665347
tamil-nadu,2021,1,tiruchirappalli district,527667,8836445,10.9094334,78.3665347
tamil-nadu,2021,1,ramanathapuram district,158933,2470213,10.9094334,78.3665347
tamil-nadu,2021,1,krishnagiri district,592655,18257136,10.9094334,78.3665347
tamil-nadu,2021,1,cuddalore district,401780,6718405,10.9094334,78.3665347
tamil-nadu,2021,1,kancheepuram district,895950,22914978,10.9094334,78.3665347
tamil-nadu,2021,1,tiruppur district,772074,15416834,10.9094334,78.3665347
tamil-nadu,2021,1,dharmapuri district,306834,7786122,10.9094334,78.3665347
tamil-nadu,2021,1,thoothukkudi district,249036,3774093,10.9094334,78.3665347
tamil-nadu,2021,1,thanjavur district,340874,5383102,10.9094334,78.3665347
tamil-nadu,2021,1,madurai district,630685,10792871,10.9094334,78.3665347
tamil-nadu,2021,1,tiruvannamalai district,369304,7105656,10.9094334,78.3665347
tamil-nadu,2021,1,salem district,693137,13212180,10.9094334,78.3665347
tamil-nadu,2021,1,nagapattinam district,172162,2709896,10.9094334,78.3665347
tamil-nadu,2021,1,tirupathur district,242300,5673187,10.9094334,78.3665347
tamil-nadu,2021,1,ariyalur district,101107,1628883,10.9094334,78.3665347
tamil-nadu,2021,1,chennai district,1865001,44025572,10.9094334,78.3665347
tamil-nadu,2021,1,the nilgiris district,132909,2667830,10.9094334,78.3665347
tamil-nadu,2021,1,erode district,449675,7891302,10.9094334,78.3665347
tamil-nadu,2021,1,karur district,168402,2748286,10.9094334,78.3665347
tamil-nadu,2021,1,kallakkurichi district,231208,4214895,10.9094334,78.3665347
tamil-nadu,2021,1,viluppuram district,287910,5813660,10.9094334,78.3665347
tamil-nadu,2021,1,pudukkottai district,178074,2798190,10.9094334,78.3665347
tamil-nadu,2021,1,perambalur district,85113,1379818,10.9094334,78.3665347
tamil-nadu,2021,1,coimbatore district,1304141,28188456,10.9094334,78.3665347
tamil-nadu,2021,1,virudhunagar district,262406,4141001,10.9094334,78.3665347
tamil-nadu,2021,1,dindigul district,334350,6175195,10.9094334,78.3665347
tamil-nadu,2021,1,sivaganga district,181917,3022065,10.9094334,78.3665347
tamil-nadu,2021,1,tenkasi district,155104,2189726,10.9094334,78.3665347
tamil-nadu,2021,1,chengalpattu district,1259678,32721455,10.9094334,78.3665347
tamil-nadu,2021,1,kanniyakumari district,284941,4119075,10.9094334,78.3665347
tamil-nadu,2021,1,tirunelveli district,258947,3981829,10.9094334,78.3665347
tamil-nadu,2021,1,thiruvallur district,1522407,36786664,10.9094334,78.3665347
tamil-nadu,2021,1,theni district,187104,3191924,10.9094334,78.3665347
tamil-nadu,2021,1,ranipet district,248923,5222726,10.9094334,78.3665347
tamil-nadu,2021,1,namakkal district,304004,5067526,10.9094334,78.3665347
tamil-nadu,2021,1,vellore district,346428,7829717,10.9094334,78.3665347
tamil-nadu,2021,1,thiruvarur district,129468,1944801,10.9094334,78.3665347
tamil-nadu,2021,2,tiruchirappalli district,565156,10014470,10.9094334,78.3665347
tamil-nadu,2021,2,ramanathapuram district,170759,5788658,10.9094334,78.3665347
tamil-nadu,2021,2,krishnagiri district,635191,20912278,10.9094334,78.3665347
tamil-nadu,2021,2,cuddalore district,430763,7572362,10.9094334,78.3665347
tamil-nadu,2021,2,kancheepuram district,957182,14405043,10.9094334,78.3665347
tamil-nadu,2021,2,tiruppur district,828168,13987286,10.9094334,78.3665347
tamil-nadu,2021,2,dharmapuri district,329355,11902186,10.9094334,78.3665347
tamil-nadu,2021,2,thoothukkudi district,267294,6425418,10.9094334,78.3665347
tamil-nadu,2021,2,thanjavur district,365299,6514813,10.9094334,78.3665347
tamil-nadu,2021,2,madurai district,675035,10452990,10.9094334,78.3665347
tamil-nadu,2021,2,tiruvannamalai district,396885,11401391,10.9094334,78.3665347
tamil-nadu,2021,2,salem district,742566,14905297,10.9094334,78.3665347
tamil-nadu,2021,2,nagapattinam district,184857,3829274,10.9094334,78.3665347
tamil-nadu,2021,2,tirupathur district,259721,6705794,10.9094334,78.3665347
tamil-nadu,2021,2,ariyalur district,108556,2853636,10.9094334,78.3665347
tamil-nadu,2021,2,chennai district,1988355,23465841,10.9094334,78.3665347
tamil-nadu,2021,2,the nilgiris district,142446,3953366,10.9094334,78.3665347
tamil-nadu,2021,2,erode district,482323,8787572,10.9094334,78.3665347
tamil-nadu,2021,2,karur district,181017,5491006,10.9094334,78.3665347
tamil-nadu,2021,2,kallakkurichi district,248488,6466350,10.9094334,78.3665347
tamil-nadu,2021,2,viluppuram district,309150,7877686,10.9094334,78.3665347
tamil-nadu,2021,2,pudukkottai district,191659,6718305,10.9094334,78.3665347
tamil-nadu,2021,2,perambalur district,91400,2624650,10.9094334,78.3665347
tamil-nadu,2021,2,coimbatore district,1393621,20466115,10.9094334,78.3665347
tamil-nadu,2021,2,virudhunagar district,281847,6465638,10.9094334,78.3665347
tamil-nadu,2021,2,dindigul district,358919,10288708,10.9094334,78.3665347
tamil-nadu,2021,2,sivaganga district,195549,6634652,10.9094334,78.3665347
tamil-nadu,2021,2,tenkasi district,166417,3782378,10.9094334,78.3665347
tamil-nadu,2021,2,chengalpattu district,1344163,20067816,10.9094334,78.3665347
tamil-nadu,2021,2,kanniyakumari district,305185,4065120,10.9094334,78.3665347
tamil-nadu,2021,2,tirunelveli district,277572,5628868,10.9094334,78.3665347
tamil-nadu,2021,2,thiruvallur district,1626966,25866052,10.9094334,78.3665347
tamil-nadu,2021,2,theni district,200555,4717639,10.9094334,78.3665347
tamil-nadu,2021,2,ranipet district,266500,5358940,10.9094334,78.3665347
tamil-nadu,2021,2,namakkal district,326094,6676942,10.9094334,78.3665347
tamil-nadu,2021,2,vellore district,370600,7417717,10.9094334,78.3665347
tamil-nadu,2021,2,thiruvarur district,138929,3476217,10.9094334,78.3665347
tamil-nadu,2021,3,tiruchirappalli district,607438,13013878,10.9094334,78.3665347
tamil-nadu,2021,3,ramanathapuram district,184592,7525400,10.9094334,78.3665347
tamil-nadu,2021,3,krishnagiri district,683549,27316621,10.9094334,78.3665347
tamil-nadu,2021,3,cuddalore district,463831,9827523,10.9094334,78.3665347
tamil-nadu,2021,3,kancheepuram district,1025651,19375692,10.9094334,78.3665347
tamil-nadu,2021,3,tiruppur district,891753,21671965,10.9094334,78.3665347
tamil-nadu,2021,3,dharmapuri district,355076,15339761,10.9094334,78.3665347
tamil-nadu,2021,3,thoothukkudi district,288108,8777581,10.9094334,78.3665347
tamil-nadu,2021,3,thanjavur district,392930,8199685,10.9094334,78.3665347
tamil-nadu,2021,3,madurai district,725021,13827478,10.9094334,78.3665347
tamil-nadu,2021,3,tiruvannamalai district,428728,13794613,10.9094334,78.3665347
tamil-nadu,2021,3,salem district,798213,20472771,10.9094334,78.3665347
tamil-nadu,2021,3,nagapattinam district,199299,4991047,10.9094334,78.3665347
tamil-nadu,2021,3,tirupathur district,279522,8722087,10.9094334,78.3665347
tamil-nadu,2021,3,ariyalur district,117383,3848076,10.9094334,78.3665347
tamil-nadu,2021,3,chennai district,2124347,32604176,10.9094334,78.3665347
tamil-nadu,2021,3,the nilgiris district,153030,5408994,10.9094334,78.3665347
tamil-nadu,2021,3,erode district,519095,12194930,10.9094334,78.3665347
tamil-nadu,2021,3,karur district,195366,7353859,10.9094334,78.3665347
tamil-nadu,2021,3,kallakkurichi district,268553,8113239,10.9094334,78.3665347
tamil-nadu,2021,3,viluppuram district,333349,9367720,10.9094334,78.3665347
tamil-nadu,2021,3,pudukkottai district,207359,8715851,10.9094334,78.3665347
tamil-nadu,2021,3,perambalur district,98707,3559584,10.9094334,78.3665347
tamil-nadu,2021,3,coimbatore district,1494350,29670591,10.9094334,78.3665347
tamil-nadu,2021,3,virudhunagar district,303934,8566821,10.9094334,78.3665347
tamil-nadu,2021,3,dindigul district,386724,14066264,10.9094334,78.3665347
tamil-nadu,2021,3,sivaganga district,211419,8437970,10.9094334,78.3665347
tamil-nadu,2021,3,tenkasi district,179448,5091451,10.9094334,78.3665347
tamil-nadu,2021,3,chengalpattu district,1438295,26216614,10.9094334,78.3665347
tamil-nadu,2021,3,kanniyakumari district,327767,5466962,10.9094334,78.3665347
tamil-nadu,2021,3,tirunelveli district,298663,7647663,10.9094334,78.3665347
tamil-nadu,2021,3,thiruvallur district,1744228,33893931,10.9094334,78.3665347
tamil-nadu,2021,3,theni district,215932,6649668,10.9094334,78.3665347
tamil-nadu,2021,3,ranipet district,286775,6784440,10.9094334,78.3665347
tamil-nadu,2021,3,namakkal district,351110,9186158,10.9094334,78.3665347
tamil-nadu,2021,3,vellore district,397837,9908984,10.9094334,78.3665347
tamil-nadu,2021,3,thiruvarur district,150058,4216686,10.9094334,78.3665347
tamil-nadu,2021,4,tiruchirappalli district,649095,18168700,10.9094334,78.3665347
tamil-nadu,2021,4,ramanathapuram district,197871,5823063,10.9094334,78.3665347
tamil-nadu,2021,4,krishnagiri district,731018,41063180,10.9094334,78.3665347
tamil-nadu,2021,4,cuddalore district,496175,15600629,10.9094334,78.3665347
tamil-nadu,2021,4,kancheepuram district,1094222,38045414,10.9094334,78.3665347
tamil-nadu,2021,4,tiruppur district,954674,38382082,10.9094334,78.3665347
tamil-nadu,2021,4,dharmapuri district,380374,18597625,10.9094334,78.3665347
tamil-nadu,2021,4,thoothukkudi district,308403,8325418,10.9094334,78.3665347
tamil-nadu,2021,4,thanjavur district,419975,11666398,10.9094334,78.3665347
tamil-nadu,2021,4,madurai district,774490,22579696,10.9094334,78.3665347
tamil-nadu,2021,4,tiruvannamalai district,459291,15602060,10.9094334,78.3665347
tamil-nadu,2021,4,salem district,853064,30404374,10.9094334,78.3665347
tamil-nadu,2021,4,nagapattinam district,213351,6048155,10.9094334,78.3665347
tamil-nadu,2021,4,tirupathur district,298708,13267509,10.9094334,78.3665347
tamil-nadu,2021,4,ariyalur district,125914,4097525,10.9094334,78.3665347
tamil-nadu,2021,4,chennai district,2261346,61396354,10.9094334,78.3665347
tamil-nadu,2021,4,the nilgiris district,163376,5738513,10.9094334,78.3665347
tamil-nadu,2021,4,erode district,555089,17688206,10.9094334,78.3665347
tamil-nadu,2021,4,karur district,209536,6652899,10.9094334,78.3665347
tamil-nadu,2021,4,kallakkurichi district,287987,10237398,10.9094334,78.3665347
tamil-nadu,2021,4,viluppuram district,356755,12145153,10.9094334,78.3665347
tamil-nadu,2021,4,pudukkottai district,222558,6954715,10.9094334,78.3665347
tamil-nadu,2021,4,perambalur district,105814,3321994,10.9094334,78.3665347
tamil-nadu,2021,4,coimbatore district,1594082,56676456,10.9094334,78.3665347
tamil-nadu,2021,4,virudhunagar district,325642,9467511,10.9094334,78.3665347
tamil-nadu,2021,4,dindigul district,414158,14851971,10.9094334,78.3665347
tamil-nadu,2021,4,sivaganga district,226759,7264948,10.9094334,78.3665347
tamil-nadu,2021,4,tenkasi district,192159,5242074,10.9094334,78.3665347
tamil-nadu,2021,4,chengalpattu district,1532535,47983778,10.9094334,78.3665347
tamil-nadu,2021,4,kanniyakumari district,350058,8404616,10.9094334,78.3665347
tamil-nadu,2021,4,tirunelveli district,319265,8850319,10.9094334,78.3665347
tamil-nadu,2021,4,thiruvallur district,1860992,64247558,10.9094334,78.3665347
tamil-nadu,2021,4,theni district,231118,7732421,10.9094334,78.3665347
tamil-nadu,2021,4,ranipet district,306295,11305189,10.9094334,78.3665347
tamil-nadu,2021,4,namakkal district,375908,12188362,10.9094334,78.3665347
tamil-nadu,2021,4,vellore district,424585,15475176,10.9094334,78.3665347
tamil-nadu,2021,4,thiruvarur district,160500,4364001,10.9094334,78.3665347
tamil-nadu,2022,1,tiruchirappalli district,688562,20900419,10.9094334,78.3665347
tamil-nadu,2022,1,ramanathapuram district,210698,17777779,10.9094334,78.3665347
tamil-nadu,2022,1,krishnagiri district,776101,41868147,10.9094334,78.3665347
tamil-nadu,2022,1,cuddalore district,527223,15255170,10.9094334,78.3665347
tamil-nadu,2022,1,kancheepuram district,1158719,11803314,10.9094334,78.3665347
tamil-nadu,2022,1,tiruppur district,1014036,24784887,10.9094334,78.3665347
tamil-nadu,2022,1,dharmapuri district,404709,29735879,10.9094334,78.3665347
tamil-nadu,2022,1,thoothukkudi district,327607,16229136,10.9094334,78.3665347
tamil-nadu,2022,1,thanjavur district,445883,13460902,10.9094334,78.3665347
tamil-nadu,2022,1,madurai district,820952,18688722,10.9094334,78.3665347
tamil-nadu,2022,1,tiruvannamalai district,489026,28400548,10.9094334,78.3665347
tamil-nadu,2022,1,salem district,905104,31202884,10.9094334,78.3665347
tamil-nadu,2022,1,nagapattinam district,226781,9648543,10.9094334,78.3665347
tamil-nadu,2022,1,tirupathur district,317064,12811064,10.9094334,78.3665347
tamil-nadu,2022,1,ariyalur district,134075,8238011,10.9094334,78.3665347
tamil-nadu,2022,1,chennai district,2388315,10870012,10.9094334,78.3665347
tamil-nadu,2022,1,the nilgiris district,173188,9788145,10.9094334,78.3665347
tamil-nadu,2022,1,erode district,589462,16683133,10.9094334,78.3665347
tamil-nadu,2022,1,karur district,222853,16310834,10.9094334,78.3665347
tamil-nadu,2022,1,kallakkurichi district,306623,15612591,10.9094334,78.3665347
tamil-nadu,2022,1,viluppuram district,379264,17225194,10.9094334,78.3665347
tamil-nadu,2022,1,pudukkottai district,237115,22854053,10.9094334,78.3665347
tamil-nadu,2022,1,perambalur district,112667,8040859,10.9094334,78.3665347
tamil-nadu,2022,1,coimbatore district,1687096,27741808,10.9094334,78.3665347
tamil-nadu,2022,1,virudhunagar district,346363,17177364,10.9094334,78.3665347
tamil-nadu,2022,1,dindigul district,440072,27821213,10.9094334,78.3665347
tamil-nadu,2022,1,sivaganga district,241188,20384928,10.9094334,78.3665347
tamil-nadu,2022,1,tenkasi district,204182,9468909,10.9094334,78.3665347
tamil-nadu,2022,1,chengalpattu district,1621177,16221250,10.9094334,78.3665347
tamil-nadu,2022,1,kanniyakumari district,370820,5009074,10.9094334,78.3665347
tamil-nadu,2022,1,tirunelveli district,338716,13100432,10.9094334,78.3665347
tamil-nadu,2022,1,thiruvallur district,1970646,24538065,10.9094334,78.3665347
tamil-nadu,2022,1,theni district,245438,12750343,10.9094334,78.3665347
tamil-nadu,2022,1,ranipet district,325358,10227642,10.9094334,78.3665347
tamil-nadu,2022,1,namakkal district,399282,14545554,10.9094334,78.3665347
tamil-nadu,2022,1,vellore district,449961,11694691,10.9094334,78.3665347
tamil-nadu,2022,1,thiruvarur district,170694,9618776,10.9094334,78.3665347
tamil-nadu,2022,2,tiruchirappalli district,725751,23738205,10.9094334,78.3665347
tamil-nadu,2022,2,ramanathapuram district,222241,19935706,10.9094334,78.3665347
tamil-nadu,2022,2,krishnagiri district,818552,49292179,10.9094334,78.3665347
tamil-nadu,2022,2,cuddalore district,556402,17547836,10.9094334,78.3665347
tamil-nadu,2022,2,kancheepuram district,1220237,12030323,10.9094334,78.3665347
tamil-nadu,2022,2,tiruppur district,1070480,29868571,10.9094334,78.3665347
tamil-nadu,2022,2,dharmapuri district,427150,34230475,10.9094334,78.3665347
tamil-nadu,2022,2,thoothukkudi district,345560,20332081,10.9094334,78.3665347
tamil-nadu,2022,2,thanjavur district,470070,14935622,10.9094334,78.3665347
tamil-nadu,2022,2,madurai district,864806,22632794,10.9094334,78.3665347
tamil-nadu,2022,2,tiruvannamalai district,516276,33126041,10.9094334,78.3665347
tamil-nadu,2022,2,salem district,954155,35441956,10.9094334,78.3665347
tamil-nadu,2022,2,nagapattinam district,239174,11263032,10.9094334,78.3665347
tamil-nadu,2022,2,tirupathur district,334378,15520642,10.9094334,78.3665347
tamil-nadu,2022,2,ariyalur district,141760,9886229,10.9094334,78.3665347
tamil-nadu,2022,2,chennai district,2509588,9484073,10.9094334,78.3665347
tamil-nadu,2022,2,the nilgiris district,182412,13365582,10.9094334,78.3665347
tamil-nadu,2022,2,erode district,621587,20007565,10.9094334,78.3665347
tamil-nadu,2022,2,karur district,235178,21185242,10.9094334,78.3665347
tamil-nadu,2022,2,kallakkurichi district,324021,17183000,10.9094334,78.3665347
tamil-nadu,2022,2,viluppuram district,400301,18554839,10.9094334,78.3665347
tamil-nadu,2022,2,pudukkottai district,250443,28296586,10.9094334,78.3665347
tamil-nadu,2022,2,perambalur district,118807,8964011,10.9094334,78.3665347
tamil-nadu,2022,2,coimbatore district,1775760,32370054,10.9094334,78.3665347
tamil-nadu,2022,2,virudhunagar district,365515,20510885,10.9094334,78.3665347
tamil-nadu,2022,2,dindigul district,464161,33849388,10.9094334,78.3665347
tamil-nadu,2022,2,sivaganga district,254519,23366867,10.9094334,78.3665347
tamil-nadu,2022,2,tenkasi district,215290,11631764,10.9094334,78.3665347
tamil-nadu,2022,2,chengalpattu district,1704864,17802897,10.9094334,78.3665347
tamil-nadu,2022,2,kanniyakumari district,390775,5454833,10.9094334,78.3665347
tamil-nadu,2022,2,tirunelveli district,356993,15300245,10.9094334,78.3665347
tamil-nadu,2022,2,thiruvallur district,2075274,26026849,10.9094334,78.3665347
tamil-nadu,2022,2,theni district,258803,15309586,10.9094334,78.3665347
tamil-nadu,2022,2,ranipet district,343090,11686387,10.9094334,78.3665347
tamil-nadu,2022,2,namakkal district,421279,16353116,10.9094334,78.3665347
tamil-nadu,2022,2,vellore district,473994,13056808,10.9094334,78.3665347
tamil-nadu,2022,2,thiruvarur district,180074,10723137,10.9094334,78.3665347
tamil-nadu,2022,3,tiruchirappalli district,763327,26991002,10.9094334,78.3665347
tamil-nadu,2022,3,ramanathapuram district,233402,25202876,10.9094334,78.3665347
tamil-nadu,2022,3,krishnagiri district,862231,58865896,10.9094334,78.3665347
tamil-nadu,2022,3,cuddalore district,586020,19393232,10.9094334,78.3665347
tamil-nadu,2022,3,kancheepuram district,1284243,13738417,10.9094334,78.3665347
tamil-nadu,2022,3,tiruppur district,1128474,35519711,10.9094334,78.3665347
tamil-nadu,2022,3,dharmapuri district,450260,37905962,10.9094334,78.3665347
tamil-nadu,2022,3,thoothukkudi district,363372,25917848,10.9094334,78.3665347
tamil-nadu,2022,3,thanjavur district,494223,16319851,10.9094334,78.3665347
tamil-nadu,2022,3,madurai district,910111,25043694,10.9094334,78.3665347
tamil-nadu,2022,3,tiruvannamalai district,543589,41520495,10.9094334,78.3665347
tamil-nadu,2022,3,salem district,1005031,42989254,10.9094334,78.3665347
tamil-nadu,2022,3,nagapattinam district,251603,14208231,10.9094334,78.3665347
tamil-nadu,2022,3,tirupathur district,352443,18292108,10.9094334,78.3665347
tamil-nadu,2022,3,ariyalur district,149084,10805808,10.9094334,78.3665347
tamil-nadu,2022,3,chennai district,2635738,8736294,10.9094334,78.3665347
tamil-nadu,2022,3,the nilgiris district,191664,13756972,10.9094334,78.3665347
tamil-nadu,2022,3,erode district,654373,24140402,10.9094334,78.3665347
tamil-nadu,2022,3,karur district,247251,25004042,10.9094334,78.3665347
tamil-nadu,2022,3,kallakkurichi district,341416,20441688,10.9094334,78.3665347
tamil-nadu,2022,3,viluppuram district,421487,21647789,10.9094334,78.3665347
tamil-nadu,2022,3,pudukkottai district,262926,33814299,10.9094334,78.3665347
tamil-nadu,2022,3,perambalur district,124952,10607700,10.9094334,78.3665347
tamil-nadu,2022,3,coimbatore district,1867655,36137898,10.9094334,78.3665347
tamil-nadu,2022,3,virudhunagar district,384815,25858491,10.9094334,78.3665347
